City,Year,Unemployment_Rate_%,MSME_Registered_Units,Average_AQI,Road_Density_km_per_1000sqkm,Internet_Penetration_%,Electricity_Access_%,Hospitals_per_100k,Beds_per_1000,Literacy_Rate_%,Student_Teacher_Ratio,Higher_Education_Institutions,Toilet_Access_%,PMAY_Average_Housing_Cost_Lakhs,Crime_Rate_per_100k,IPC_Crime_Cases,Population_Density_per_sqkm,Population_Growth_%,Net_Migration_Rate_%,Livability_Score_0_100,Infrastructure_Index,Healthcare_Index,Education_Index,Economic_Index,Safety_Index,Environmental_Index,Affordability_Index,Population_Pressure,Urbanization_Score,Development_Years,City_Encoded,Education_Economic_Interaction,Health_Safety_Interaction,Environment_Infrastructure_Interaction,Year_Normalized,Is_Recent
Visakhapatnam,2019,4.34,179307,278,4948.6,93.4,99.5,1.57,2.79,81.1,41.2,57,99.2,17.27,665.8,18034,6320,3.53,0.63,83.39,93.13900745783073,44.71209273182957,56.03675012031202,60.202197218104004,16.722951844903065,7.0234113712374535,30.89235694277711,44.15160465060926,90.31,14,24,33.735354822046375,7.477181736392263,6.5415356408509835,0.7368421052631579,0
Visakhapatnam,2020,2.62,198850,141,3979.8,80.4,83.6,2.2,1.02,85.9,32.1,151,80.4,13.45,408.8,6262,10731,4.4,5.74,60.48,77.1599159117073,26.534461152882205,72.41743841702947,72.20797598922385,48.86804252657912,52.84280936454849,46.17847138855542,60.76879014126113,83.56,15,24,52.29116654417962,12.966871760389092,40.77346727106941,0.7894736842105263,1
Visakhapatnam,2021,7.5,254952,160,893.4,44.3,87.8,7.8,3.02,71.9,23.1,156,93.7,17.35,568.9,6639,25027,3.65,2.05,78.31,58.41169528004404,86.62218045112782,68.52885966581238,53.024843799278685,28.843026891807376,46.48829431438127,30.57222889155661,82.82391675815039,68.39,16,24,36.3373207952239,24.98445880178871,27.15460081580643,0.8421052631578947,1
Visakhapatnam,2022,4.33,16897,100,1728.9,59.6,85.5,4.81,2.33,77.3,18.8,124,75.8,10.97,713.5,149601,25875,2.48,1.29,77.72,61.38358626557885,59.26284461152882,70.46814674709852,38.592715358201865,10.7567229518449,66.5551839464883,56.10244097639055,74.10533389254496,74.45,17,24,27.19557129230772,6.374740008244499,40.85395875200733,0.8947368421052632,1
Visakhapatnam,2023,4.25,135162,66,5091.6,47.3,97.6,7.12,2.29,90.1,34.7,162,77.3,20.72,450.6,188252,15104,2.35,5.21,83.61,79.6847589969468,73.23652882205513,74.88483687927386,54.80542915397283,43.63977485928705,77.92642140468227,17.086834733893554,51.29622813446837,79.50999999999999,18,24,41.040956222938554,31.960256292701732,62.09548109126623,0.9473684210526315,1
Visakhapatnam,2024,7.21,58040,166,5834.0,83.7,95.3,1.71,2.3,87.5,40.4,19,94.1,15.97,278.3,64133,9175,2.62,0.81,52.45,93.35066069372841,39.464285714285715,56.41400208167787,28.34314025685569,65.19074421513446,44.48160535117057,36.09443777511003,41.78358614379832,88.7,19,24,15.989499734515448,25.72706155632985,41.52387248249458,1.0,1
Coimbatore,2005,9.41,44118,108,3157.5,70.0,94.1,4.41,3.33,86.7,21.1,39,77.5,12.94,633.3,116566,12255,1.18,1.86,72.05,73.53409429901396,69.25657894736842,66.54093429284508,14.464204742810555,20.78799249530957,63.87959866220736,48.21928771508603,35.146240531685805,83.91,0,6,9.624616973896153,14.397052434087096,46.97328431809921,0.0,0
Coimbatore,2006,6.1,156903,92,4247.1,89.4,81.4,4.69,3.92,79.0,34.1,27,84.2,6.79,773.5,143416,23856,3.32,4.04,66.15,80.39782071174734,78.3859649122807,54.92425826235856,47.59620589879804,3.2520325203251987,69.23076923076923,72.82913165266106,77.53020268834948,82.84,1,6,26.14186305093978,2.5491370703180682,55.66002972351739,0.05263157894736842,0
Coimbatore,2007,9.8,287266,174,5644.0,73.8,88.5,4.45,1.47,70.1,24.5,106,75.2,13.97,787.4,70704,14113,1.03,0.79,81.44,84.59966214525251,46.25720551378446,61.80012601985428,44.76695333647241,1.513445903689814,41.80602006688964,44.09763905562224,37.544736122074276,76.72999999999999,2,6,27.66603357718931,0.7000777820097497,35.3677517329651,0.10526315789473684,0
Coimbatore,2008,7.35,229407,87,3773.5,54.7,80.7,1.57,1.22,78.4,21.2,197,72.3,7.61,279.4,117952,2857,3.95,6.27,56.6,68.4973316982832,25.087092731829575,77.39578784792559,50.43702799402734,65.05315822388992,70.90301003344482,69.54781912765105,40.93221553683608,71.98,3,6,39.03613518305624,16.319946128611083,48.56666996667572,0.15789473684210525,0
Coimbatore,2009,6.33,11529,210,2952.4,55.7,80.2,5.75,2.13,74.9,36.6,117,94.3,7.35,660.7,135029,4335,3.28,3.15,89.41,68.83751639221182,62.65256892230576,60.39589864690939,26.9477076028117,17.36085053158223,29.76588628762542,70.58823529411764,37.93434973852429,70.73,4,6,16.27531017145965,10.877018844798043,20.490096852531284,0.21052631578947367,0
Coimbatore,2010,3.7,194635,145,5775.4,59.1,99.1,7.36,1.67,91.7,44.9,58,77.5,15.4,341.7,4037,7383,1.63,3.16,53.04,85.95735272035637,66.99028822055138,60.849145728643215,65.74409113108717,57.26078799249531,51.50501672240802,38.37535014005602,29.361856310019522,84.13999999999999,5,6,40.00471782032723,38.35916691353148,44.27234889275879,0.2631578947368421,0
Coimbatore,2011,9.92,212948,71,4180.5,77.9,98.9,1.52,1.59,95.1,43.2,146,90.6,6.83,484.0,47085,6255,3.74,1.31,67.03,84.29447069422895,29.398809523809522,72.49060514152052,34.19782011551237,39.46216385240775,76.25418060200668,72.66906762705082,45.89177106058923,91.08000000000001,6,6,24.79020674694355,11.601406384942969,64.27805792068294,0.3157894736842105,0
Coimbatore,2012,10.48,59820,294,5970.3,72.2,79.3,3.55,2.16,78.4,25.6,194,66.1,19.67,150.3,119640,27562,1.65,1.61,75.63,81.3328770208719,49.24310776942355,75.13436939709685,10.711724812002151,81.20075046904314,1.6722408026755842,21.288515406162457,70.10219291592479,76.81,7,6,8.048186889050175,39.98577306305162,1.360081555532974,0.3684210526315789,0
Coimbatore,2013,8.56,207969,129,2111.5,95.4,98.1,4.47,3.51,82.2,29.5,39,77.1,15.75,164.6,89378,23659,3.22,4.31,87.75,74.49859702687823,71.88251879699249,60.09928618594085,40.96535742283237,79.41213258286429,56.856187290969906,36.974789915966376,76.24334092586733,90.93,8,6,24.619887394641587,57.083441130970016,42.357061854746824,0.42105263157894735,0
Coimbatore,2014,2.65,169329,246,3614.9,58.8,78.4,7.27,2.31,93.7,33.8,138,92.2,18.18,408.7,103213,24288,1.99,2.83,49.5,71.81349817308174,74.42637844611528,75.03366744636322,68.10618870057776,48.88055034396498,17.725752508361204,27.25090036014406,66.55002114951118,78.64,9,6,51.10257113998412,36.380023385543275,12.729482953756964,0.47368421052631576,0
Coimbatore,2015,10.27,31855,212,2948.6,63.5,92.0,1.94,2.7,90.8,40.4,42,95.9,18.12,723.2,97570,16718,4.18,5.9,66.06,74.23849642124232,45.90538847117794,60.705559870622594,8.128970233213137,9.543464665415879,29.096989966555185,27.49099639855942,70.84345325070115,82.97,10,6,4.9347368917882894,4.380964528268762,21.601167855010306,0.5263157894736842,0
Coimbatore,2016,4.83,120985,146,2291.7,55.6,96.5,1.95,2.97,74.7,27.3,21,70.8,20.37,725.3,45083,14442,2.38,5.74,80.85,65.70054407127483,49.34304511278196,54.77019641638034,49.74493780316859,9.280800500312703,51.17056856187291,18.487394957983184,50.232790867708964,75.50999999999999,11,6,27.24540014200167,4.57942957769659,33.61934194951522,0.5789473684210527,0
Coimbatore,2017,6.86,202870,261,849.6,63.4,97.7,6.31,2.54,84.3,27.4,108,86.2,13.37,614.2,172385,5485,2.31,2.95,77.31,63.48246508834276,71.28634085213032,69.22937157950106,49.5748112377013,23.176985616010004,12.70903010033445,46.49859943977591,31.60455957943027,82.05,12,6,34.32033028158448,16.52202496547811,8.06800559651179,0.631578947368421,0
Coimbatore,2018,4.62,193874,269,2974.3,92.8,99.8,2.19,1.55,95.7,43.9,28,60.6,8.22,797.4,36819,15573,3.89,0.62,73.41,75.50713148806246,33.096804511278194,60.679504650199775,60.61525773358192,0.262664165103188,10.033444816053516,67.10684273709484,65.95834967704185,96.06,13,6,36.78103813517942,0.08693344524538313,7.575966370039714,0.6842105263157895,0
Coimbatore,2019,4.85,259388,120,4371.1,79.1,80.5,1.73,2.11,77.8,39.8,162,78.3,17.13,542.8,165604,13325,1.6,2.09,70.2,77.50847239601582,37.21459899749373,65.23312195722487,68.09744316949184,32.10756722951845,59.86622073578596,31.45258103241296,41.038714461900696,79.0,14,6,44.422088152506504,11.948702392316,46.40139317353456,0.7368421052631579,0
Coimbatore,2020,6.32,134835,72,4536.7,52.4,79.9,4.18,1.53,85.8,28.0,95,81.5,9.07,251.2,176203,13577,2.15,0.71,68.4,73.45734270984534,45.31547619047619,68.55557833711988,43.45033469715291,68.5803627267042,75.91973244147157,63.70548219287715,46.445041377905014,74.00999999999999,15,6,29.787628241047447,31.077517942761848,55.7686180439294,0.7894736842105263,1
Coimbatore,2021,7.21,169858,226,1722.9,54.6,95.3,7.66,1.23,83.4,23.8,21,73.0,7.87,611.5,107211,5171,0.54,5.35,53.28,62.73355473246909,63.36998746867168,61.54921646092378,43.25872006003642,23.514696685428394,24.41471571906354,68.50740296118447,15.20500849076954,78.33000000000001,16,6,26.625403247976873,14.90126034285213,15.31621904839546,0.8421052631578947,1
Coimbatore,2022,7.65,104391,196,2441.4,45.0,80.6,2.72,2.17,87.8,25.1,12,80.8,17.12,775.9,118304,14664,2.79,6.07,83.93,61.55983082236348,44.167606516290725,62.705629259885164,32.121601842640686,2.9518449030644156,34.448160535117054,31.492597038815518,54.331598220322164,72.79999999999998,17,6,20.142052563782713,1.3037592417566746,21.206229346834238,0.8947368421052632,1
Coimbatore,2023,5.25,74990,115,3423.0,83.2,87.6,1.94,3.12,91.8,25.8,136,77.1,22.78,699.4,105560,21053,4.03,3.47,59.72,75.47298963912108,51.15538847117794,77.25613680876542,41.3145100683036,12.520325203252035,61.53846153846154,8.843537414965974,78.2210101161742,87.96,18,6,31.917994420239793,6.404820995578379,46.444916700997595,0.9473684210526315,1
Coimbatore,2024,8.91,69919,147,5301.8,82.0,85.1,2.9,1.94,77.7,22.8,151,70.1,14.08,400.8,196433,12341,0.82,1.04,72.77,82.48686370689225,42.42042606516291,71.63997739253058,20.638081361101452,49.868667917448406,50.836120401337794,43.65746298519407,32.11198369581235,81.21,19,6,14.785116821345149,21.15450140360282,41.93312134932316,1.0,1
Kochi,2005,7.59,128533,157,1080.4,70.0,87.6,2.47,1.13,73.3,20.7,125,67.9,10.03,262.8,191609,25783,1.42,2.47,54.86,59.26767806196507,29.601190476190474,67.32232409262346,35.66981024336911,67.12945590994372,47.491638795986624,59.863945578231295,64.47719594714331,76.6,0,13,24.01374525526476,19.87111810953274,28.14719158795666,0.0,0
Kochi,2006,6.68,10785,217,3520.4,92.1,79.1,6.73,3.33,73.4,28.8,42,70.2,10.26,511.6,82870,28484,1.01,6.34,55.84,73.81050152660293,83.79291979949875,55.43259773253797,24.93589596054394,36.010006253908685,27.424749163879603,58.94357743097238,66.25396231559279,80.72,1,13,13.822614898812509,30.173835660132184,20.242344900272382,0.05263157894736842,0
Kochi,2007,9.07,104996,85,5261.0,57.9,91.5,5.18,2.31,83.4,37.8,26,86.7,22.92,187.6,28990,21782,2.25,2.92,51.44,82.70264928174583,61.33114035087719,55.815648845564134,24.442740907609807,76.53533458411508,71.57190635451505,8.283313325330122,63.828924816155194,78.18,2,13,13.642874433222547,46.93999347179707,59.191862696634146,0.10526315789473684,0
Kochi,2008,6.81,42330,169,4770.8,55.0,87.0,7.95,3.0,92.7,29.2,155,61.6,7.46,282.0,80988,25526,1.89,4.43,78.34,73.299073026678,87.31203007518798,78.19120793275957,28.43335086922383,64.72795497185741,43.47826086956522,70.14805922368947,68.14767813137559,79.68,3,13,22.232380500405906,56.51529151208228,31.869162185512177,0.15789473684210525,0
Kochi,2009,7.48,110386,194,2579.8,44.9,99.8,2.33,1.03,93.7,26.1,133,73.2,12.83,320.4,69265,12910,3.38,3.57,89.35,66.4725581860954,27.473997493734338,77.96099898154469,33.850246119311805,59.924953095684806,35.11705685618729,48.6594637855142,56.06197668576976,80.89,4,13,26.389990032327045,16.463780111629923,23.343206051973297,0.21052631578947367,0
Kochi,2010,2.86,153405,196,5585.0,42.9,89.3,7.05,1.57,93.7,18.5,149,97.3,18.14,435.4,9931,27683,2.38,0.67,77.42,82.78435206967315,63.79793233082707,82.95433985070117,64.83452018128062,45.540963101938715,34.448160535117054,27.410964385754298,76.84875790178044,77.14,5,13,53.783048211750966,29.054192822581786,28.517686498917506,0.2631578947368421,0
Kochi,2011,6.6,41681,103,1135.4,73.3,90.6,4.79,3.41,93.2,34.6,12,87.8,13.36,517.6,130167,11156,4.17,1.3,76.56,65.08296711547125,72.6375313283208,61.71400342469586,29.494320716767643,35.25953721075672,65.55183946488295,46.53861544617847,59.574092344981246,86.44999999999999,6,13,18.202126097236764,25.611657387684346,42.66308212251627,0.3157894736842105,0
Kochi,2012,2.54,277772,78,1293.4,59.3,84.3,2.89,2.67,82.0,18.9,70,92.4,18.79,621.2,139925,10018,0.9,2.13,84.09,62.103797487361724,51.48276942355889,67.81646763886245,83.17266481409087,22.301438398999373,73.91304347826086,24.80992396958783,28.15517540738271,75.88,7,13,56.40476331802746,11.48139810909387,45.90280683848475,0.3684210526315789,0
Kochi,2013,10.83,150684,52,1528.2,58.7,89.5,1.99,3.82,79.9,42.6,158,90.2,17.13,557.4,127962,19232,2.71,6.42,79.42,64.27903148305721,60.21867167919799,64.84389587133887,20.91964912109982,30.28142589118199,82.6086956521739,31.45258103241296,62.80112050252045,76.42,8,13,13.565115492735424,18.235072437190535,53.100069486003775,0.42105263157894735,0
Kochi,2014,9.1,262376,103,1235.8,68.0,87.9,6.89,2.22,85.4,32.2,17,84.6,21.56,252.4,119272,18214,1.16,1.24,91.06,63.075494769507976,70.92042606516291,58.60555830376829,45.27197349764407,68.4302689180738,65.55183946488295,13.725490196078427,46.94635754231711,80.93,9,13,26.531892823428326,48.53103827423469,41.34714707298851,0.47368421052631576,0
Kochi,2015,5.85,72089,92,4271.5,75.3,91.1,2.07,3.66,80.5,26.5,97,75.6,22.27,754.0,61387,26054,3.63,6.08,56.55,78.88994894639372,58.71992481203008,66.24473480990699,37.648852567260384,5.691056910569103,69.23076923076923,10.8843537414966,84.71013380563386,82.12,10,13,24.9403825421545,3.3417843388960193,54.61611850134949,0.5263157894736842,0
Kochi,2016,7.4,85990,256,827.7,72.8,83.5,3.6,2.86,93.0,34.4,172,70.6,15.39,442.8,3317,17147,3.15,4.05,79.61,57.872849992492114,58.30639097744361,77.76349229443431,31.033183579416203,44.61538461538461,14.381270903010035,38.415366146458574,62.52984714973309,84.09,11,13,24.132487321496974,26.01362058993638,8.322851336712914,0.5789473684210527,0
Kochi,2017,7.36,24691,79,3901.7,55.9,77.0,4.29,2.57,78.9,37.5,132,73.3,20.1,571.7,127851,17049,0.55,4.68,62.67,68.46900545572852,59.004699248120296,63.90254546675471,23.07499229126044,28.492808005003123,73.57859531772574,19.567827130852333,39.17027210679798,71.43,12,13,14.745507440372846,16.812095670696436,50.37853244234205,0.631578947368421,0
Kochi,2018,10.51,246305,196,2111.3,51.8,83.5,4.6,1.75,83.9,22.5,195,64.3,23.64,743.8,105546,22022,2.24,4.28,61.01,58.83759597577457,50.697055137844615,79.9157182348267,35.42331936676102,6.966854283927459,34.448160535117054,5.402160864345729,64.222266178518,74.15,13,13,28.308800094563534,3.531989957695993,20.268469516738396,0.6842105263157895,0
Kochi,2019,5.06,175577,174,3813.6,56.6,84.2,2.05,0.97,76.8,20.0,29,92.5,5.78,578.3,55238,26274,2.44,2.33,69.33,74.16804244456681,24.969611528822053,60.08588689550201,55.770220391501745,27.667292057535963,41.80602006688964,76.87074829931973,74.55102337295195,72.96000000000001,14,13,33.51003154580994,6.908415347311368,31.006706707594823,0.7368421052631579,0
Kochi,2020,5.75,171468,78,5984.4,64.7,83.7,6.12,1.96,92.5,30.3,146,64.3,21.92,628.2,43131,5213,1.77,6.36,57.07,80.86345112367988,62.84586466165414,76.67670759140917,51.45162258193364,21.42589118198873,73.91304347826086,12.28491396558622,26.247117171276567,81.52,15,13,39.45141019818471,13.465286574785928,59.768637787067725,0.7894736842105263,1
Kochi,2021,6.38,13855,149,3770.9,95.3,87.9,6.82,2.55,71.1,26.5,119,98.0,22.18,298.4,44801,6834,4.19,5.62,81.42,83.90431803393564,74.60682957393483,62.8157900862889,26.98475237647944,62.67667292057536,50.16722408026756,11.244497799119646,51.064537832256065,83.4,16,13,16.950685408114182,46.76107854846622,42.092467241104835,0.8421052631578947,1
Kochi,2022,5.84,153792,166,2117.7,69.3,75.8,2.36,3.64,90.3,29.4,108,74.8,19.82,659.7,152893,21955,1.32,2.53,67.08,62.159629611091646,60.28696741854637,71.9385029826191,48.60198971765941,17.48592870544089,44.48160535117057,20.688275310124038,55.89159720854806,79.65,17,13,34.96354382265064,10.541736141479396,27.649601131355148,0.8947368421052632,1
Kochi,2023,5.31,227707,132,1518.8,63.1,99.5,2.97,2.76,81.7,19.9,102,88.1,15.26,716.9,58498,3501,4.25,2.77,72.09,67.69198208118524,53.109022556390975,70.40711374243153,61.35780328995026,10.331457160725455,55.85284280936455,38.93557422969187,44.89933705665211,81.46000000000001,18,13,43.20025835221268,5.486935913893552,37.80789634634762,0.9473684210526315,1
Kochi,2024,9.23,100672,229,1504.2,56.9,78.6,6.77,1.51,89.4,43.5,110,81.6,14.22,361.8,95655,18481,4.44,6.13,85.52,58.80890535061815,61.293546365914786,65.31888439972691,22.991638771516755,54.74671669793621,23.41137123745819,43.09723889555822,76.70354891707714,76.41,19,13,15.017881950769823,33.556204183065546,13.767971152318628,1.0,1
Vadodara,2005,10.06,143015,214,5454.3,62.8,99.0,4.2,2.72,89.2,43.7,56,89.8,15.42,324.6,155544,17014,3.14,2.44,67.62,87.5201651734321,60.31578947368421,59.68266186164677,24.104319359708754,59.39962476547842,28.428093645484953,38.2953181272509,62.17341465032498,84.22,0,23,14.386099417506436,35.82735262170436,24.880314514186388,0.0,0
Vadodara,2006,7.75,124448,99,5800.5,69.7,93.3,4.17,1.94,81.0,29.0,113,81.7,14.94,237.6,99719,5904,1.0,6.1,73.43,87.30298463386555,50.37781954887217,67.03918926480958,34.25058869513276,70.28142589118198,66.88963210702342,40.216086434573825,20.776420231273953,81.3,1,23,22.961316979641524,35.40624991183398,58.39664524004385,0.05263157894736842,0
Vadodara,2007,8.11,123529,277,4117.2,84.6,84.2,7.74,3.43,93.1,22.6,61,71.4,10.42,706.0,7345,3206,1.6,1.7,55.9,77.06763801992092,91.37124060150377,71.92383812156551,32.16078871744852,11.694809255784866,7.35785953177257,58.30332132853141,20.698334549675835,87.88,2,23,23.131273615756378,10.685692302990123,5.670528549960733,0.10526315789473684,0
Vadodara,2008,9.28,171122,51,3032.5,63.7,77.8,5.89,3.05,89.5,37.7,10,98.2,21.28,737.6,4113,28081,3.74,5.52,49.38,70.8984373592272,75.0297619047619,57.9121520744032,32.11585160857218,7.742338961851159,82.94314381270902,14.845938375350132,89.76459762094301,78.25,3,23,18.598980823545986,5.8090584889365395,58.80539285982724,0.15789473684210525,0
Vadodara,2009,8.78,288175,219,3766.9,94.8,86.1,5.4,2.32,95.2,20.1,105,87.5,20.84,529.0,181874,28317,0.76,2.91,46.1,81.14429701186245,62.83458646616541,78.71953442043178,50.46197677539593,33.83364602876798,26.755852842809368,16.60664265706282,63.69110118554408,92.35,4,23,39.723433176938094,21.25923156860256,21.710848698826076,0.21052631578947367,0
Vadodara,2010,5.3,163376,277,5202.1,47.4,77.3,5.33,2.5,77.2,42.3,186,76.1,22.81,399.6,147626,14802,0.99,6.07,66.34,73.92783973171831,64.64598997493734,66.17159651262997,52.831234302002215,50.0187617260788,7.35785953177257,8.7234893957583,38.57335970412621,68.28999999999999,5,23,34.95927119496307,32.33512369102869,5.439506602333784,0.2631578947368421,0
Vadodara,2011,8.74,113316,54,1322.8,68.8,92.2,3.68,3.03,88.9,37.0,103,96.6,14.78,442.7,40676,9921,0.67,4.3,56.68,67.36095199959958,60.93264411027568,67.21068975165359,27.35583754997424,44.62789243277049,81.93979933110369,40.8563425370148,25.911196228141932,83.86,6,23,18.38604710467954,27.192954869976692,55.195428895992976,0.3157894736842105,0
Vadodara,2012,5.09,232390,131,2059.4,49.8,94.4,2.34,2.25,83.7,36.6,130,92.4,5.9,342.7,56746,5234,1.66,2.36,69.53,67.0678232143751,42.786654135338345,66.98243131022596,63.184661856077895,57.13570981863665,56.18729096989967,76.390556222489,25.309374184135873,76.74000000000001,7,23,42.32262272634592,24.446458547870616,37.68359297663885,0.3684210526315789,0
Vadodara,2013,8.14,117424,229,2548.1,56.8,88.5,1.65,1.06,81.3,43.5,147,63.5,21.93,626.0,122578,24788,2.12,1.83,69.07,63.36389158616548,23.588345864661655,64.17747736455104,31.18249868927282,21.701063164477794,23.41137123745819,12.244897959183664,68.7132091213973,76.11000000000001,8,23,20.01214103800949,5.118921835545711,14.834355889737735,0.42105263157894735,0
Vadodara,2014,7.17,163806,191,5733.3,92.3,96.9,6.71,3.82,72.7,25.2,104,93.9,15.1,636.2,28653,8320,3.43,1.49,61.51,95.00663146303619,89.79260651629073,62.847316985819965,42.67001344685541,20.42526579111944,36.12040133779264,39.57583033213285,47.280971237485545,85.84,9,23,26.816958608837222,18.340378541726416,34.316776581966245,0.47368421052631576,0
Vadodara,2015,4.75,108209,227,2712.8,72.2,77.5,6.73,1.98,87.5,37.6,49,95.4,17.32,428.7,37284,28326,3.52,1.75,60.87,70.34825717002853,66.91791979949875,60.67629349419704,48.47788543438102,46.37898686679175,24.080267558528423,30.692276910764306,88.29716551781308,79.91,10,23,29.414584045945627,31.035853235339758,16.940048549304528,0.5263157894736842,0
Vadodara,2016,9.38,210224,241,3094.2,81.6,84.7,2.87,2.82,96.4,26.4,97,87.0,15.83,698.2,152586,2690,4.49,5.01,85.6,74.61726162470595,53.232456140350884,75.82927823975109,36.78528112102576,12.670419011882416,19.39799331103679,36.6546618647459,45.407216322154845,88.45,11,23,27.894013172537253,6.744775243298986,14.47425141883928,0.5789473684210527,0
Vadodara,2017,8.04,257604,78,2608.2,90.8,80.0,2.01,3.32,92.6,22.4,172,87.5,15.4,689.7,84430,6625,1.64,3.53,69.97,72.71470744281497,54.093984962406005,82.86870387572607,50.427778599933994,13.733583489681045,73.91304347826086,38.37535014005602,27.92727403506334,88.28,12,23,41.788846519086064,7.429042587707539,53.745653327298015,0.631578947368421,0
Vadodara,2018,9.35,238449,195,4860.1,51.1,76.3,7.18,1.04,76.7,36.8,87,95.1,10.96,157.7,60830,17764,2.0,3.71,86.2,76.4560423444617,57.98746867167919,58.37173641033676,40.71419292070835,80.27517198248906,34.78260869565217,56.14245698279311,53.525100839779974,68.9,13,23,23.765581373271868,46.549540204482426,26.59340603285624,0.6842105263157895,0
Vadodara,2019,10.26,83462,165,3655.5,95.0,100.0,3.03,3.13,80.2,18.2,11,78.4,14.77,164.7,137698,9526,2.74,2.31,52.86,82.9767115471245,58.109962406015036,61.11862340656512,15.06755436212611,79.39962476547842,44.81605351170569,40.896358543417364,43.558179734806245,90.58000000000001,14,23,9.209081807167331,46.139092101736516,37.18688744921299,0.7368421052631579,0
Vadodara,2020,5.96,73520,183,1833.9,69.5,78.9,5.86,3.21,73.0,30.6,23,83.9,10.29,493.0,103974,27806,2.7,4.0,63.88,63.52913809499976,76.84179197994987,52.481268256650736,37.23864302348273,38.3364602876798,38.79598662207358,58.82352941176471,79.94678187560386,73.72,15,23,19.543312140290524,29.458423066735005,24.646755916454754,0.7894736842105263,1
Vadodara,2021,10.57,234269,121,5189.9,65.1,95.7,6.85,1.4,88.9,25.8,66,71.9,19.51,299.4,1180,21741,1.18,1.13,56.16,82.08677561439512,60.41979949874686,68.48096092936844,33.48994944550195,62.5515947467167,59.53177257525084,21.92877150860343,54.214216008251185,83.8,16,23,22.93423919503943,37.79354812923491,48.86771257311817,0.8421052631578947,1
Vadodara,2022,5.73,145392,61,5847.0,81.5,83.1,3.57,2.24,86.9,22.0,45,94.4,10.13,397.1,174383,20231,1.87,4.6,45.93,89.37572901546625,50.368421052631575,66.86305849962508,48.0825933335152,50.33145716072545,79.59866220735786,59.46378551420568,57.325931762999225,84.14,17,23,32.149492508725096,25.35116026463908,71.14188463438451,0.8947368421052632,1
Vadodara,2023,8.75,148669,253,5764.1,93.7,97.7,4.83,1.95,82.6,36.6,177,68.3,23.36,679.9,195792,26527,1.62,1.14,50.28,90.56079333299965,54.638157894736835,71.04604940067823,32.016985303983475,14.95934959349594,15.384615384615385,6.522609043617445,67.7544606292653,90.46000000000001,18,23,22.746803195675987,8.173513050919984,13.932429743538407,0.9473684210526315,1
Vadodara,2024,4.98,186184,251,5476.1,76.2,75.1,2.71,1.12,79.8,31.5,18,73.9,8.58,570.6,93390,15364,2.21,6.24,55.09,79.95927974373092,30.979949874686717,55.65786482523978,57.6222633610119,28.630393996247648,16.05351170568562,65.66626650660264,50.571642672722184,77.31,19,23,32.07132145071567,8.869681708962837,12.836272333441752,1.0,1
